C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_08_593.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_08_593.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_08_593.jpg, 0, 1, 0, 4.354825
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_08_699.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_08_699.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_08_699.jpg, 0, 1, 0, 5.748127
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_08_803.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_08_803.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_08_803.jpg, 0, 1, 0, 6.896947
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_08_903.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_08_903.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_08_903.jpg, 0, 1, 0, 8.034609
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_004.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_004.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_004.jpg, 0, 1, 0, 9.161218
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_107.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_107.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_107.jpg, 0, 1, 0, 10.27681
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_211.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_211.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_211.jpg, 0, 1, 0, 11.3814
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_311.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_311.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_311.jpg, -0.2623257, 1, 0, 12.51098
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_415.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_415.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_415.jpg, -0.1676428, 1, 0, 13.52342
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_516.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_516.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_516.jpg, 0, 1, 0, 14.55515
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_619.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_619.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_619.jpg, -0.0784011, 1, 0, 15.77448
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_721.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_721.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_721.jpg, -0.3824661, 1, 0, 16.90063
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_824.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_824.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_824.jpg, -0.4505406, 1, 0, 17.68235
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_09_925.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_09_925.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_09_925.jpg, -0.1542717, 1, 0, 18.86757
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_028.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_028.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_028.jpg, 0, 1, 0, 19.7432
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_131.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_131.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_131.jpg, -0.154653, 1, 0, 20.84859
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_233.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_233.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_233.jpg, -0.2652231, 1, 0, 21.72729
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_338.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_338.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_338.jpg, 0, 1, 0, 22.92412
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_442.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_442.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_442.jpg, -0.190713, 1, 0, 23.906
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_542.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_542.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_542.jpg, -0.2979753, 1, 0, 24.79412
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_644.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_644.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_644.jpg, 0, 1, 0, 25.75006
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_744.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_744.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_744.jpg, -0.15156, 1, 0, 26.69107
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_847.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_847.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_847.jpg, -0.4425348, 1, 0, 27.53861
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_10_951.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_10_951.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_10_951.jpg, -0.4334307, 1, 0, 28.30693
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_050.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_050.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_050.jpg, -0.1331334, 1, 0, 29.24209
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_152.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_152.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_152.jpg, 0, 1, 0, 30.14191
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_257.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_257.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_257.jpg, 0, 1, 0, 30.1901
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_357.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_357.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_357.jpg, 0, 1, 0, 30.19085
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_462.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_462.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_462.jpg, -0.0284766, 1, 0, 30.18992
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_566.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_566.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_566.jpg, -0.2329851, 1, 0, 30.17699
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_667.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_667.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_667.jpg, 0, 1, 0, 30.18925
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_768.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_768.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_768.jpg, 0, 1, 0, 30.19031
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_872.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_872.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_872.jpg, -0.1862376, 1, 0, 30.18359
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_11_975.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_11_975.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_11_975.jpg, -0.4295129, 1, 0, 30.15507
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_12_077.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_12_077.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_12_077.jpg, -0.06988163, 1, 0, 30.1907
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_12_180.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_12_180.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_12_180.jpg, 0, 1, 0, 30.18935
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_12_281.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_12_281.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_12_281.jpg, 0, 1, 0, 30.19038
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_12_385.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_12_385.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_12_385.jpg, 0, 1, 0, 30.19064
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_12_487.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_12_487.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_12_487.jpg, -0.1521771, 1, 0, 30.1844
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_12_591.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_12_591.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_12_591.jpg, -0.1798953, 1, 0, 30.18826
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_12_693.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_12_693.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_12_693.jpg, 0, 1, 0, 30.18931
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_12_796.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_12_796.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_12_796.jpg, 0, 1, 0, 30.19024
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_12_898.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_12_898.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_12_898.jpg, 0, 1, 0, 30.19033
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_001.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_001.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_001.jpg, -0.1818105, 1, 0, 30.1817
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_101.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_101.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_101.jpg, -0.240342, 1, 0, 30.18447
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_203.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_203.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_203.jpg, 0, 1, 0, 30.18826
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_307.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_307.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_307.jpg, 0, 1, 0, 30.19008
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_409.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_409.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_409.jpg, 0, 1, 0, 30.19027
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_510.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_510.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_510.jpg, -0.1080711, 1, 0, 30.18802
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_613.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_613.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_613.jpg, -0.3124911, 1, 0, 30.16957
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_713.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_713.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_713.jpg, -0.009327291, 1, 0, 30.18881
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_816.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_816.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_816.jpg, 0, 1, 0, 30.18996
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_13_920.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_13_920.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_13_920.jpg, 0, 1, 0, 30.19031
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_023.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_023.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_023.jpg, 0, 1, 0, 30.19029
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_125.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_125.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_125.jpg, 0, 1, 0, 30.19031
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_226.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_226.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_226.jpg, 0, 1, 0, 30.1903
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_327.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_327.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_327.jpg, -0.2911617, 1, 0, 30.16911
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_430.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_430.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_430.jpg, 0, 1, 0, 30.18949
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_533.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_533.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_533.jpg, 0, 1, 0, 30.1901
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_638.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_638.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_638.jpg, 0, 1, 0, 30.19031
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_739.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_739.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_739.jpg, 0, 1, 0, 30.19033
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_842.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_842.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_842.jpg, 0, 1, 0, 30.19029
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_14_946.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_14_946.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_14_946.jpg, -0.0777294, 1, 0, 30.18884
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_046.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_046.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_046.jpg, -0.2269533, 1, 0, 30.17951
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_146.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_146.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_146.jpg, 0, 1, 0, 30.18902
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_252.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_252.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_252.jpg, 0, 1, 0, 30.19016
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_352.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_352.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_352.jpg, 0, 1, 0, 30.1903
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_456.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_456.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_456.jpg, -0.2673555, 1, 0, 30.17321
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_559.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_559.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_559.jpg, -0.1744335, 1, 0, 30.19075
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_664.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_664.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_664.jpg, 0, 1, 0, 30.18903
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_764.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_764.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_764.jpg, 0, 1, 0, 30.19013
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_864.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_864.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_864.jpg, 0, 1, 0, 30.19027
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_15_968.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_15_968.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_15_968.jpg, 0, 1, 0, 30.19032
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_16_072.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_16_072.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_16_072.jpg, 0, 1, 0, 30.19031
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_16_174.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_16_174.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_16_174.jpg, 0, 1, 0, 30.19031
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_16_278.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_16_278.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_16_278.jpg, -0.3091407, 1, 0, 30.16704
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_16_382.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_16_382.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_16_382.jpg, -0.1150881, 1, 0, 30.19129
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_16_483.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_16_483.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_16_483.jpg, 0, 1, 0, 30.18952
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_16_587.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_16_587.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_16_587.jpg, 0, 1, 0, 30.19023
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_16_690.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_16_690.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_16_690.jpg, 0, 1, 0, 30.1903
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_16_792.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_16_792.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_16_792.jpg, 0, 1, 0, 30.19028
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_16_895.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_16_895.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_16_895.jpg, 0, 1, 0, 30.19029
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_17_001.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_17_001.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_17_001.jpg, -0.2513367, 1, 0, 30.17363
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_17_102.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_17_102.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_17_102.jpg, 0, 1, 0, 30.18947
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_17_205.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_17_205.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_17_205.jpg, 0, 1, 0, 30.19017
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_17_305.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_17_305.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_17_305.jpg, 0, 1, 0, 30.19032
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_17_406.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_17_406.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_17_406.jpg, 0, 1, 0, 30.19031
C:\Users\andre\Desktop\Data\IMG\center_2023_06_15_19_54_17_508.jpg, C:\Users\andre\Desktop\Data\IMG\left_2023_06_15_19_54_17_508.jpg, C:\Users\andre\Desktop\Data\IMG\right_2023_06_15_19_54_17_508.jpg, -0.2296311, 1, 0, 30.17657
